folder,file,url
ugc,060000000888,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170313/96705495/file/2w3eimRPh54bW5ScRzK2cHLSdmn480pDOWNLOAD.mp4?st=0gWQLtyduLc_dlNo-EuHmg&e=1530876000
ugc,060000000888,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170313/96705495/file/30YrCJJfJVQ5flJGNKDZHLSdmn480pDOWNLOAD.mp4?st=F7lwMY20zjyei9OOnfprbw&e=1530876000
ugc,060000000888,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170313/96705495/file/3mo6XhRE54WFwy7vuEAlwOHLSdmn480pDOWNLOAD.mp4?st=FgLXOGkwsXYoHIga2RCeQw&e=1530876000
ugc,060000000888,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170313/96705495/file/3oYokl6Yx0HGDQPDKYkAHSHLSdmn480pDOWNLOAD.mp4?st=BRq60KLl9fI-h6OUaVGEDQ&e=1530876000
ugc,060000000888,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170313/96705495/file/3yqOU1zFfco0EIsSQ6ESLHLSdmn480pDOWNLOAD.mp4?st=-8jwggchLVfR9rW4FuSzVw&e=1530876000
ugc,060000000888,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170313/96705495/file/3ZsvS9ipl4pHHyUMLBUd6WHLSdmn480pDOWNLOAD.mp4?st=QWwq3VUl4IcLP_GzrNjPOA&e=1530876000
ugc,060000001003,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170314/105561281/file/1WpRvEZbR5vXxOPvABKT8IHLSdmn480pDOWNLOAD.mp4?st=69W6LdlVkV7tSZVy-pejcA&e=1530876000
ugc,060000001043,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170314/1480128387315/file/1B9KMlElc7XLN74bTG6OsHLSdmn480pDOWNLOAD.mp4?st=Pu1g4g6Xyo0B34wen5Bq9A&e=1530876000
ugc,060000001024,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170314/1480140500312/file/14wyJ9z816LW0ljl3InlciHLSdmn480pDOWNLOAD.mp4?st=21t9erMWicWIIkvECl6VyA&e=1530876000
ugc,060000001028,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170314/1480140500312/file/1R5OVJ0jpa6awMBNDak4iRHLSdmn480pDOWNLOAD.mp4?st=yt0Fe1KI-fm32s6iGuY4ng&e=1530876000
ugc,060000001006,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170314/1480140500312/file/2GlYerGip1IXsSD8YpTFLyHLSdmn480pDOWNLOAD.mp4?st=BJJdgQhUdlSVi2dm_Ee6DA&e=1530876000
ugc,060000001004,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170314/18758492/file/2rN5SIv58VHnEkNTYyhCTHLSdmn480pDOWNLOAD.mp4?st=zGwon8yIPg2E2cO4NI1qDQ&e=1530876000
ugc,060000000997,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170314/18758492/file/3bkYtusE53Spi2X2mmFMDyHLSdmn480pDOWNLOAD.mp4?st=vPE83aSshuOR2hjA6cKaaw&e=1530876000
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170314/27497999/file/0kSzOfN8ZcSEuyZspQEgEtHLSdmn480pDOWNLOAD.mp4?st=d7pcmmikhGlQuvTNKocVrg&e=1530876000
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170314/27497999/file/0xx1955Kh7trT5QJ06U80lHLSdmn480pDOWNLOAD.mp4?st=auYJlp1wOT2nlegYCjieIQ&e=1530876000
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170314/27497999/file/2IxJouUMpb0aoU5SVanoPHLSdmn480pDOWNLOAD.mp4?st=1-MGm-P-UKkKwhZeeQWBaA&e=1530876000
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170314/27497999/file/2pYUIBf8R0UFLUuLeN903jHLSdmn480pDOWNLOAD.mp4?st=V9wvytJCjhe0fGRvZMPQew&e=1530876000
ugc,060000000888,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170314/96705495/file/0kxomzgBV1xpVYcafnuHrSHLSdmn480pDOWNLOAD.mp4?st=dFYOs8H9JTU-DJS8qyjvhw&e=1530876000
ugc,060000000888,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170314/96705495/file/0rCMkVwi90XHPowawmR0EuHLSdmn480pDOWNLOAD.mp4?st=rfNCQpxQmzG7AbT2P_QbFw&e=1530876000
ugc,060000000888,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170314/96705495/file/1tnHslNddGaaBhsjhM5b1HLSdmn480pDOWNLOAD.mp4?st=vJfXa2Xxk-6j5_dLkMLEYg&e=1530876000
ugc,060000000888,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170314/96705495/file/2N1Hae4Zt1VXwG4zOZHDl2HLSdmn480pDOWNLOAD.mp4?st=fQ6k02lagycpnS1VaFf7uw&e=1530876000
ugc,060000000888,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170314/96705495/file/33sA5NtwJdLqLl7ANeTrvaHLSdmn480pDOWNLOAD.mp4?st=t_BTALuRIxU63uttLYRFIQ&e=1530876000
ugc,060000001030,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/18758492/file/1Thc0JbBB79HKJuVL6H6Q4HLSdmn480pDOWNLOAD.mp4?st=lVFKeLBsKkEOwiw6NGoQyw&e=1530876000
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/27497999/file/0mSpShgo9cKqbm6ZnjZEyHLSdmn480pDOWNLOAD.mp4?st=1zDYDHm_gPkPVWDhGfIAWw&e=1530876000
ugc,060000000765,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/27497999/file/16RIJe8lp4abJqCuedXbq1HLSdmn480pDOWNLOAD.mp4?st=iHoID_A8fY75lDm0EwF74w&e=1530876000
ugc,060000000765,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/27497999/file/1a2WCELTFd0bNFcAkcs4U5HLSdmn480pDOWNLOAD.mp4?st=fv3-GYeDzbViHo0eyMhklQ&e=1530876000
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/27497999/file/1ZeRItLdbJGNes6DquyHLSdmn480pDOWNLOAD.mp4?st=-U-aXt96KTDDoJ6y0Ch7Nw&e=1530876001
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/27497999/file/342yGFmt08aH1sNXN7IgFHLSdmn480pDOWNLOAD.mp4?st=PpZoX4MEBVMKLggNItAi1w&e=1530876001
ugc,060000000765,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/27497999/file/34qWdsvXl28alS8eMBDy9XHLSdmn480pDOWNLOAD.mp4?st=rNKiEG1-fXHy1ZXuEUr6Zw&e=1530876001
ugc,060000001047,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/671767782/file/3Rv0a5pmF0UE2B09G5v9jPHLSdmn480pDOWNLOAD.mp4?st=nTrbBAjHOMzMlwvpxhMmvA&e=1530876001
ugc,060000001033,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/96705495/file/0NQwDXyghc6p8iAmy4PFnrHLSdmn480pDOWNLOAD.mp4?st=QV9yE3C2lwVTJG2U7YOsRg&e=1530876001
ugc,060000001053,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/96705495/file/0WOLGKrTxaC9MlKCODQDpZHLSdmn480pDOWNLOAD.mp4?st=BfBfxJ4C_P9mchgGdFo8Jw&e=1530876001
ugc,060000001053,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/96705495/file/17PqUko9t5Qq9kxu3ZQC1kHLSdmn480pDOWNLOAD.mp4?st=RBIx7sjT8gK9axMqWbsumA&e=1530876001
ugc,060000001033,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/96705495/file/2CNF8Mt926aUQm15wEkP1HLSdmn480pDOWNLOAD.mp4?st=fjRtsbdRZwMD49k1k3DUUw&e=1530876001
ugc,060000001033,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/96705495/file/2ykXggT8B5gqIbIgYIsfzvHLSdmn480pDOWNLOAD.mp4?st=3Gl81hoKAGfP0TPoo4Y_9A&e=1530876001
ugc,060000001033,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/96705495/file/36ofjoiKpcOo2h02KluyIvHLSdmn480pDOWNLOAD.mp4?st=l5HoGYvSv3yjBZXan9QnHQ&e=1530876001
ugc,060000001013,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/96705495/file/36TW4qdUhahWKwHtN0QvjhHLSdmn480pDOWNLOAD.mp4?st=XQO_stUKuC_tOK6xlSR-lA&e=1530876001
ugc,060000001033,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/96705495/file/3ARilq9VR97GVChit9kRCeHLSdmn480pDOWNLOAD.mp4?st=ftd7fF6JmU1P_MNUJXdCIA&e=1530876001
ugc,060000001033,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/96705495/file/3oczMVgwB42VAv6JdQhmKzHLSdmn480pDOWNLOAD.mp4?st=h2Hlfy601mWXI3889Gdstg&e=1530876001
ugc,060000001053,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170315/96705495/file/3x4axW7uZ9UWHBWnvvo8W4HLSdmn480pDOWNLOAD.mp4?st=D7E1xcAkdVMIO0r-v84wPQ&e=1530876001
ugc,060000001060,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170316/1480128978319/file/1aYqKFXmF4jpyOZzgaLsGHLSdmn480pDOWNLOAD.mp4?st=lgsaiogMN36iH7ttz-AQiQ&e=1530876001
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170316/27497999/file/2gqiiB5jl2WGZwu6bfqJ1lHLSdmn480pDOWNLOAD.mp4?st=W9vvV8lgGVXA3RbIFu-FgQ&e=1530876001
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170316/27497999/file/2N3Ri6yFcXpB9d0acq4bTHLSdmn480pDOWNLOAD.mp4?st=CGEBkZFgs87xDC3j9aB-Vg&e=1530876001
ugc,060000001064,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170316/34316545/file/10EeXtf12uV3XZRNxHprKHLSdmn480pDOWNLOAD.mp4?st=Pb0N_QN1CoraLg40S8jzTw&e=1530876001
ugc,060000001082,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170316/630387149/file/0o0gmNqB4d93JLkR4cOhHLSdmn480pDOWNLOAD.mp4?st=x2wOgRRxkOoXz17o7c_qlA&e=1530876001
ugc,060000001107,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170317/1480147132213/file/0idiaikh78rX061EHjN6pHLSdmn480pDOWNLOAD.mp4?st=ur8furYGozpoDXZON6NYdA&e=1530876001
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170317/27497999/file/0fUb4yDu12xHpWl6qZBJTVHLSdmn480pDOWNLOAD.mp4?st=xtOpnrAna7K-PG_PW4_TiQ&e=1530876001
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170317/27497999/file/2NhQk6aT98nEVmGrIkxW63HLSdmn480pDOWNLOAD.mp4?st=1fuvZFQWieVwITJClW1Bcg&e=1530876001
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170317/27497999/file/3xu32tYsFbKEz0O2bGYzTHLSdmn480pDOWNLOAD.mp4?st=I8ySNFQTWF74HZB17_OFrg&e=1530876001
ugc,060000001068,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170317/630387149/file/0ev2o2Jz16k9rhqNslvfVZHLSdmn480pDOWNLOAD.mp4?st=soH6xquDaqd4_qf8nO1SlA&e=1530876001
ugc,060000001067,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170317/630387149/file/1mCgvw3zldXbHQLqevqJdHLSdmn480pDOWNLOAD.mp4?st=_iWchSMtEfasp3HxOrNx_w&e=1530876001
ugc,060000001077,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/1480134036274/file/3lRrejyGVeVUqins7cbnGXHLSdmn480pDOWNLOAD.mp4?st=9QkBHE0GsPThLTUGVBu_8A&e=1530876001
ugc,060000001116,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/1480140500312/file/0HM4SA6Sp6OrUWkRt0ta4wHLSdmn480pDOWNLOAD.mp4?st=LufFRoYy6WFbmalEi-XnYQ&e=1530876001
ugc,060000001121,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/1480140500312/file/1fxuUqLuB03oO8d56kz1k6HLSdmn480pDOWNLOAD.mp4?st=EeqzOHTnCD6udB3pudiZUA&e=1530876001
ugc,060000001115,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/1480140500312/file/1KlmsPai90rXIMESK4JjCJHLSdmn480pDOWNLOAD.mp4?st=ohGKD7StVchR7mO4ChKg1A&e=1530876001
ugc,060000001094,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/1480140500312/file/22GEjYOZ1VriyUpq3aP2PHLSdmn480pDOWNLOAD.mp4?st=xPgVaJLWBxj-E9UXYvLiBg&e=1530876001
ugc,060000001089,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/1480140500312/file/22JJewFex3rF6uxWyuyY5HLSdmn480pDOWNLOAD.mp4?st=TA_REa2kcGhnEd48VaYGVg&e=1530876001
ugc,060000001092,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/1480140500312/file/2BnN9IHSBcCVqNx88XoZCfHLSdmn480pDOWNLOAD.mp4?st=EroYBCHsYqD2isuVKtloTA&e=1530876001
ugc,060000001118,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/1480140500312/file/2vvCigL95MHg4uAgeyjAHLSdmn480pDOWNLOAD.mp4?st=c43tvnRGiFREjvdPipkHjw&e=1530876001
ugc,060000001114,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/1480140500312/file/3hEq1Va6FewVBpF2fggOgZHLSdmn480pDOWNLOAD.mp4?st=NCy9hfOYs5ktBHSC--EU5A&e=1530876001
ugc,060000001087,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/18758492/file/2maEWO6cZb9WolHELNXDznHLSdmn480pDOWNLOAD.mp4?st=WqqDjXchsBJT5U9IMid_Fg&e=1530876001
ugc,060000001093,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/27497999/file/0DXlcYwBdoGpx0So5OXTmHLSdmn480pDOWNLOAD.mp4?st=dMQDj4X4Sua4zTyRhNz5dA&e=1530876001
ugc,060000001113,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/27497999/file/1eyyCCVR8bVV0XGfrh7xpHLSdmn480pDOWNLOAD.mp4?st=kD2QHTIooalzhSZTGxABFQ&e=1530876001
ugc,090000007665,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/27497999/file/1uGlGkIjp64qaUDhJsiqbaHLSdmn480pDOWNLOAD.mp4?st=IX2iFn98wipEfy0niswOcw&e=1530876001
ugc,090000007665,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/27497999/file/26cWemwjp8epND2h3LXUN5HLSdmn480pDOWNLOAD.mp4?st=i4J6ILnMEFJuGyXJXXaemw&e=1530876001
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/27497999/file/2CynsU4IBatH8sMi7bVcu3HLSdmn480pDOWNLOAD.mp4?st=3F1xl4DWBlXiWpjjMncu7A&e=1530876001
ugc,090000007665,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/27497999/file/3835FhE3deOGp5VRBICkQKHLSdmn480pDOWNLOAD.mp4?st=AtcbNPk5zpMH_KB8INiVyA&e=1530876001
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/27497999/file/3BaU2vf1cdXsPEsxQKXh5HLSdmn480pDOWNLOAD.mp4?st=FAuQ4kftHjPjSKZvMUo18A&e=1530876001
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170320/27497999/file/3qIelYlM5fDHzH9K7PQ223HLSdmn480pDOWNLOAD.mp4?st=6H-pXTg9Ai_sEnTtEQ8Kkw&e=1530876001
ugc,060000001143,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170321/1480128978319/file/08NuRGvyN1i8Nxywxfc9sHHLSdmn480pDOWNLOAD.mp4?st=gtlAallVYJjUP-hO51uoRw&e=1530876001
ugc,060000001097,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170321/1480147132213/file/0Krs5DOVfnpkAxWM3ptHHLSdmn480pDOWNLOAD.mp4?st=Fk7HPvDaDSf56Bz-DwetJQ&e=1530876001
ugc,060000001142,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170321/1480147132213/file/1MbZevZXN06GBNlwenYhcsHLSdmn480pDOWNLOAD.mp4?st=UtIcNVAx2PTy11nsOsxOtw&e=1530876001
ugc,060000001123,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170321/1480147132213/file/26RITF5aRav8pLxc6FsMemHLSdmn480pDOWNLOAD.mp4?st=7-DVCY7DZYkmctpOq3729w&e=1530876001
ugc,060000001098,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170321/1480147132213/file/38ZpDOFP512a6ONy7QEWoHLSdmn480pDOWNLOAD.mp4?st=lUWiB4LQYM1wamAtdrpThg&e=1530876001
ugc,060000001125,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170321/1480147132213/file/3J4nFm6kp0zG1NVcVqvStXHLSdmn480pDOWNLOAD.mp4?st=R0AlBg4_Jg5wLaWzycMx3Q&e=1530876001
ugc,060000001129,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170321/18758492/file/0SEqaEiN2mEz5BB4T98dHLSdmn480pDOWNLOAD.mp4?st=loF9JuFLm2lPe1VCbxTVpg&e=1530876001
ugc,060000000754,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170321/27497999/file/0DZYFBEW17RqEZhyhA49sHLSdmn480pDOWNLOAD.mp4?st=tJga7n63C-FAf3qFSYntOQ&e=1530876001
ugc,060000000754,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170321/27497999/file/0lX1khAuJ57Xt8PyH8MCfHLSdmn480pDOWNLOAD.mp4?st=BCphw00aZec5cc8HyCNe_Q&e=1530876001
ugc,060000000765,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170321/27497999/file/2jcOjYRZbeqoOt4Hy11AHHLSdmn480pDOWNLOAD.mp4?st=CY8J0tExmMAYvvMtwL0NHQ&e=1530876001
ugc,060000000754,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170321/27497999/file/3gEWPX3fNaJ8w6V7wVidePHLSdmn480pDOWNLOAD.mp4?st=hD-3wnpW7JM5Qb67aS0FOQ&e=1530876001
ugc,060000000754,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170321/27497999/file/3RLkffZK9dDpGMWGSQDCOrHLSdmn480pDOWNLOAD.mp4?st=tjmXpsVpMtypvElXlUQuNA&e=1530876001
ugc,060000000765,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170321/27497999/file/3tTKReblF3kplB78ucpKjFHLSdmn480pDOWNLOAD.mp4?st=k_qoMj2gwQtLT3MGYRCgNQ&e=1530876001
ugc,060000001130,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170321/34316545/file/02z0845wF0TpCD4YjSMleBHLSdmn480pDOWNLOAD.mp4?st=Gr2c2UeozSF8x8Rkp19xZg&e=1530876001
ugc,060000001145,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170321/671767782/file/0ctOeQoAlfDFWHaCw4k2epHLSdmn480pDOWNLOAD.mp4?st=U6n3iOAE7GEs05ljfBaW2w&e=1530876001
ugc,060000001171,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170322/1480128978319/file/09ZNZBBlZa7bErYsFpgC3xHLSdmn480pDOWNLOAD.mp4?st=s4YJOpVsbmQZkjPF_OLbig&e=1530876001
ugc,060000001164,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170322/1480128978319/file/2SYUKtuReZVsMUngqYMT4HLSdmn480pDOWNLOAD.mp4?st=3ak7HYTjtW-3jmk99VutMg&e=1530876001
ugc,060000001151,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170322/18758492/file/3B6nCpqvd1YpKyeeIhVl02HLSdmn480pDOWNLOAD.mp4?st=htzLiuOI45RjPw6qQmcDQg&e=1530876001
ugc,060000001168,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170322/266940812/file/1o2NZpdKBbXUyYhiktrMCHLSdmn480pDOWNLOAD.mp4?st=4Wkk155CxaFKp7cRfj3SrQ&e=1530876001
ugc,060000000765,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170322/27497999/file/0dyteadlN3vbGU1k8XDiHLSdmn480pDOWNLOAD.mp4?st=nm3FgtnJAF_kpw-rKoEKZg&e=1530876001
ugc,060000001169,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170322/27497999/file/0NKDjndZx9HXDBvHxH3jLWHLSdmn480pDOWNLOAD.mp4?st=sH-lpAhBwKaNQtmIg2nn2w&e=1530876001
ugc,060000000765,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170322/27497999/file/18o3p1u59qVb87RtavzbFHLSdmn480pDOWNLOAD.mp4?st=9aiDOGnBoSmu4ZxNG3loog&e=1530876001
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170322/27497999/file/1rMPsSkyV3K8vBvLt3lYANHLSdmn480pDOWNLOAD.mp4?st=XZXtEjKHXkPIMET9rcHq6w&e=1530876001
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170322/27497999/file/2MV4IgCBZdLql4gasFVc5HLSdmn480pDOWNLOAD.mp4?st=FvYNEUxaMH4FgfEleKPSJg&e=1530876002
ugc,060000001152,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170322/671767782/file/2IPbVfzP92hXifBi3SbhjJHLSdmn480pDOWNLOAD.mp4?st=Rq1rGuiOPkzVLAIZZkSY7g&e=1530876002
ugc,060000001174,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170323/1480128978319/file/1jgRhEDUF3saUiNy96qyn6HLSdmn480pDOWNLOAD.mp4?st=_7rQzgtsodzqjCBHJ_Vyfw&e=1530876002
ugc,060000001137,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170323/1480128978319/file/1kFITJa7t8c9Jc4tf3Ny70HLSdmn480pDOWNLOAD.mp4?st=5-ZUi7xShnds91NUurp4rw&e=1530876002
ugc,060000001181,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170323/1480134036274/file/1idf53ikR9CXqLtFKL0zi1HLSdmn480pDOWNLOAD.mp4?st=vGHenEA2Cdk0p9iBFOLtuA&e=1530876002
ugc,060000001203,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170323/1480138513126/file/0nBJfjrcl5xH0gEakzrw3vHLSdmn480pDOWNLOAD.mp4?st=DEN8xuIpAKJ31HL4oClyJg&e=1530876002
ugc,060000001156,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170323/1480147132213/file/2PewzHKzJ6ZqshTW5U8q0iHLSdmn480pDOWNLOAD.mp4?st=tnIBeeAGbtaN-tl3__B5UA&e=1530876002
ugc,060000001154,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170323/18758492/file/3ZTgX5BVdgVwvPI0FycCbHLSdmn480pDOWNLOAD.mp4?st=QtNHb5yjzFF5s6plRg2Awg&e=1530876002
ugc,090000007665,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170323/27497999/file/2ckwKOgJV5EazwbAKvIUnFHLSdmn480pDOWNLOAD.mp4?st=pWqgqBs2CEfQ35AzBOakEA&e=1530876002
ugc,060000001157,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170323/27497999/file/3rpnaT25h64FAXSYelN8iHLSdmn480pDOWNLOAD.mp4?st=9VfnLiZou6Vc324pHXQjdA&e=1530876002
ugc,060000001173,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170323/27497999/file/3u8EsLJhcPElQNdjKpkw9HLSdmn480pDOWNLOAD.mp4?st=EqdGWvwxYJKZed5E2LGzkw&e=1530876002
ugc,060000001183,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170323/671767782/file/2Ih2Aylot8NqRNMvZL4gBXHLSdmn480pDOWNLOAD.mp4?st=mIj-jA1MZudlsx9Te-clrA&e=1530876002
ugc,060000001184,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170323/671771912/file/0yeDQLBz14eX0v3OD3uCDGHLSdmn480pDOWNLOAD.mp4?st=eri9AIK3bj9Df3K9Lnnd6Q&e=1530876002
ugc,060000001184,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170323/671771912/file/1KpJhnOAhaXqPpw46KwfIZHLSdmn480pDOWNLOAD.mp4?st=dWkTtRE_qA2VPUTnXMOnGA&e=1530876002
ugc,060000001184,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170323/671771912/file/2JuC1xR1x4xa9DARUvrsSmHLSdmn480pDOWNLOAD.mp4?st=6CBkILpMP_NpuxB5e9Xk5A&e=1530876002
ugc,060000001243,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170324/1480115287817/file/1VdjBIToBcrUSugbZY4YdJHLSdmn480pDOWNLOAD.mp4?st=Jv7rwTW9nj8-8dN4IAbB1A&e=1530876002
ugc,060000001263,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170324/1480128387315/file/0axje6y12pu1o8FLAHRCHLSdmn480pDOWNLOAD.mp4?st=SU3k_f6lhtZbCL1Ohd2zDw&e=1530876002
ugc,060000001285,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170324/1480138897926/file/2GSOclwLF5sH6pVmHvBARHLSdmn480pDOWNLOAD.mp4?st=vzwUdqG_6Md8EhZm9HeYOw&e=1530876002
ugc,060000001266,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170325/34316545/file/2Vov1Skw11qUwXu643KTP5HLSdmn480pDOWNLOAD.mp4?st=aM96FMT40iqc0eUsTktfjA&e=1530876002
ugc,060000001249,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170327/105561281/file/1WSFPLl1l1REMxFEqAW1IoHLSdmn480pDOWNLOAD.mp4?st=z70cWg_VJDdHtKTZUdfW7Q&e=1530876002
ugc,060000001268,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170327/105561281/file/3Ke93KNBeBrCrZHJXyxpFHLSdmn480pDOWNLOAD.mp4?st=C3M_gGb-qdiDIN0QyqwAjg&e=1530876002
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170327/27497999/file/0oUUeM5FNdEpdxUtXAx97pHLSdmn480pDOWNLOAD.mp4?st=hrlZpi42tQ8lqKcIDtajgg&e=1530876002
ugc,090000007665,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170327/27497999/file/1CsYnuEpJe92NJMWHZz9HLSdmn480pDOWNLOAD.mp4?st=iXXoN5YhzuryUOGVeR-Dxw&e=1530876002
